T,TND,N,cohs,S,K,A,i,thresh
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,3,1.1264335669037189
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,4,1.0699190564141032
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,5,1.0506849117885344
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,6,1.0401146363348301
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,7,1.0340264181329664
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,8,1.0347278013071048
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,9,1.0330127920092822
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,10,1.0352986034230638
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,11,1.0355685063029887
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,12,1.0364852300873075
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,13,1.0375686015447576
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,14,1.036813807180635
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,15,1.0375686015447576
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,16,1.036813807180635
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,17,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,18,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,19,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,20,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,21,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,22,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,23,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,24,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,25,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,26,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,27,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,28,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,29,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,30,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,31,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,32,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,33,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,34,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,35,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,36,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,37,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,38,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,39,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,40,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,41,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,42,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,43,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,44,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,45,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,46,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,47,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,48,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,49,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,3,50,1.036193047839016
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,1,1.1996676322370308
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,2,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,3,1.1638721027994421
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,4,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,5,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,6,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,7,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,8,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,9,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,10,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,11,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,12,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,13,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,14,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,15,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,16,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,17,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,18,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,19,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,20,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,21,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,22,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,23,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,24,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,25,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,26,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,27,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,28,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,29,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,30,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,31,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,32,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,33,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,34,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,35,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,36,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,37,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,38,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,39,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,40,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,41,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,42,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,43,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,44,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,45,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,46,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,47,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,48,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,49,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,3,2,50,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,1,1.0537411405321544
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,2,1.0305465529470219
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,3,2.2448889664714176
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,4,1.7625441975195133
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,5,1.7221099228250596
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,6,1.7542379350768096
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,7,1.7297226213032895
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,8,1.7214843869904113
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,9,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,10,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,11,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,12,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,13,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,14,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,15,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,16,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,17,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,18,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,19,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,20,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,21,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,22,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,23,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,24,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,25,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,26,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,27,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,28,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,29,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,30,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,31,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,32,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,33,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,34,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,35,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,36,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,37,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,38,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,39,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,40,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,41,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,42,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,43,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,44,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,45,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,46,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,47,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,48,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,49,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,2,50,1.7359939766619079
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,1,1.1498430726612872
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,2,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,3,2.9229522179098195
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,4,2.4928396386644267
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,5,2.1917715282810835
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,6,2.2342066603438111
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,7,2.0946089212738208
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,8,2.191512765485462
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,9,2.1720904627404054
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,10,2.2429626476259203
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,11,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,12,2.136496180326569
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,13,2.1750985839210162
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,14,2.1750985839210162
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,15,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,16,2.1750985839210162
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,17,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,18,2.1750985839210162
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,19,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,20,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,21,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,22,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,23,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,24,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,25,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,26,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,27,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,28,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,29,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,30,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,31,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,32,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,33,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,34,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,35,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,36,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,37,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,38,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,39,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,40,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,41,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,42,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,43,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,44,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,45,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,46,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,47,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,48,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,49,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,2,50,2.133536874378605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,1,1.1363604986958087
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,2,1.0199561293249395
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,3,3.7631849764911816
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,4,3.8248885155578725
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,5,3.7987551672527875
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,6,3.9065135412981946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,7,3.7985926593063102
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,8,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,9,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,10,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,11,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,12,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,13,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,14,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,15,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,16,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,17,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,18,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,19,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,20,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,21,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,22,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,23,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,24,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,25,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,26,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,27,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,28,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,29,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,30,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,31,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,32,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,33,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,34,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,35,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,36,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,37,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,38,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,39,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,40,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,41,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,42,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,43,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,44,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,45,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,46,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,47,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,48,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,49,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,2,50,3.8352733221598143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,1,1.1209128715871044
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,2,1.109079231494486
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,3,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,4,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,5,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,6,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,7,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,8,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,9,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,10,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,11,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,12,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,13,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,14,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,15,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,16,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,17,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,18,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,19,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,20,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,21,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,22,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,23,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,24,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,25,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,26,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,27,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,28,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,29,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,30,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,31,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,32,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,33,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,34,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,35,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,36,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,4,1,37,nan
